0,1
True,"Odlična hrana, ugođaj odličan, cijene prihvatljive, a porcije velike. Ljubazni konobari odgovaraju na sva pitanja u vezi hrane. Odlično iskustvo. Sigurno se vraćamo."
True,"Ovo je sve što je ostalo, još se čeka desert :)prefina hrana, uslužni djelatniciVidimo se opet"
True,Prvi put sam bila u restoranu Tian- Tan i mogu reci da cu se vracati natrag prezadovoljna hranom cijenom i uslugom.  Lijep ugodaj  i pohvala konobaru koji nas je posluzivao pristojan  i pristupacan.
False,"Dobra pozicija terase, ali nažalost prljavi stolovi, opušci od prethodnih gostiju, osoblje bi moglo biti ljubaznije."
False,Uzasno nesto cijene u nebu dobio sam neki xxl burger koji treba sadrzavat sve i svašta a ne samo luk i sir molim vas zatvorite jel niste sposobni hvala
False,"Dno dna od usluge, voditeljica jako bezobrazna prema ljudima i neda joj se raditi, hrana inace top Al osoblje najgore iskustvo ikad"
False,U cjeniku se nalazi King box ali ga ne nude u areni
False,"Ok, iako ja osobno više volim McDonalds. Možda je stvar navike, ali Burger King ima lošiji pomfrit, više cijene i manje sendviče."
False,"Ono što smo dobili je ne jestivo, burger kao od jučer- podgrijan pa pregoren, pecivo staro....LošeVeliki pomfrit je kao najmanji u MekuZa 50 i više kuna meni- pre loše"
True,Najbolji roštilj u Zagrebu i šire! Usluga fenomenalna! Sve pohvale!
True,"Svaka čast na usluzi, hrani, ponudi jela i cijenama. Konobar Slavko koji nas je uslužio najbolji konobar! :) Žao nam je jedino što nema Batak Grill u Splitu! :)"
False,"Hrana super, osoblje bi moglo biti malo ljubaznije"
True,"Odlična hrana i ugodno ozračje unutar restorana. Također, mirna lokacija i lijepo uređena terasa."
False,Usluga je ok ali hrana nam nije  bila kako smo očekivali
True,Jedan od najukusnijih rib-eye steakove koje sam ikad pojeo. Odlična usluga i ambijent.
True,"Brza usluga, kvaliteta kao i drugi. Cijene su srednje visoke,burgeri standardno mali kao i svaki Mcdonalds ali djeca ih vole"
False,"Kao i svaki drugi Mcdonalds,jedino uz malu gresku osoblja,koju su ispravili,ali uz čuđenje,pa se osječaš ko da ti njih želiš prevariti."
False,"Marketinška priča,da bi se netko dobro najeo treba hrpu novaca."
True,"Uvijek brzo izbacuju hranu van, hrana je uvijek friška i pomfri nikad nije plastičan kao u nekim drugim poslovnicama."
True,"Chill muzika, vrlo čisto, WC čist i uredan, a hrana brza i kvalitetna. Radnici su ljubazni i nikada nema gužve, sve u svemu najbolji McDonalds u kojemu sam ikada bio."
False,"Lijepo uredno brzo,odabir brze klope super.Nisam fanatik brze hrane ali ponekad odem isprobati .ZADOVOLJANPonovni posjet, u sljepom crjevu  nema motivacije za konzumiranje artikala,BM MENI  JADNO,PECIVO U DOIRU RASADA SE osoblje se trudi ali to nije McDonald.ŽALOSNOmožda je to vjezbalište izvinjavam se, mojim neznanjemNIJE ZA PREPORUKU..!"
True,"Za one koji se žale naručite preko uređaja, platite karticom. Od plaćanja do donošenja hrane nije prošlo ni 4 minute s tim da je klasik gužva petkom bila.P.s. češće bi trebalo čistit stolove za stokom."
True,"Uslužne, nasmijano osoblje,dobra hrana ugodan ambijent !"
True,Prekrasno mjesto za druzenje s obitelji. Uredjeno. Dovoljno sadrzaja za klince. A odrasli kavica ili nesto konkretno za pojest. Mi cemo se definitivno jos vracat
True,"Jako lijepo mjesto, odlicna hrana i ljubazno osoblje."
False,Nije bilo 30 posto hrane dostupno od ionako skromne ponude sa  jelovnika. Ono sto je naruceno bilo je korektno pripremjeno. Usluga korektna😀
False,"Nismo konzumirali hranu, ali kava je odlična, ugodno za duži boravak na otvorenom , čisto i uredno, osoblje vrlo ljubazno!"
True,Prekrasno uredeno uz vrhunsku uslugu i jako jako fina jelaPreporka svakome a pogotovo tko ima malu djecu
True,"Trenutno smo na rucku kod vas i ugodno smo se iznenadili...Konobar koji nas je posluzivao malo je reci profesijonalac ,ljubazan,stalno u blizini a opet nenametljiv,hrana odlicna,cijena iznenadujuce niska...Od nas imate ocjenu 5 i preporucamo svima da vas posjete ..."
True,"Google redovito podsjeća na recenziranje i objavu fotografija mjesta koje sam posjetio, a što ja savjesno činim"
False,"Na Google Kartama stoji da ovaj restoran radi do 23:30, no kada sam došao u 22:00, restoran je bio zatvoren"
False,"Hrana sve 5, osoblje bezobrazno. Terasa zatvorena premda je kiša prestala padat već odavno, sve je suho. Veliki minus."
True,"Super je što imaju ponudu i za vegeterijance, pa mogu ja kao svežder jesti s članovima svoje obitelji."
False,Bolji hamburgeri od mcd ali losiji pomfri.Imaju sol/papar kaj je super i nikad nije tolika guzva kao u meku.Steta sto ih nema vise u ZG
False,Osoblje neljuzbazno a djelatnici koji pripremaju hranu ne nose rukavice i diraju sve stvari okolo pa vam stavljaju prljavim rukama meso sir salatu jadnooooo
True,"htjela probati onaj novi navodno veganski Whooper .... uvjerena sam da varaju vegane, da nema sanse da ono nije od mesa :-D"
True,"Arena centar...uglavnom i meni i djeci bolje od Mc,ukusnije i prirodniji okus mesa !"
False,"Burger bolji od meca, usluga lošija, terasa na suncu a suncobrani zatvoreni. Dojam da ekipu nije briga za posao koji rade"
False,"Hrana je bila jako dobra i ukusna, mladi konobari bez puno iskustva"
False,"Ukusno pripremljena hrana, kolicinski za najesti se, ambijent uređen u stilu, ljubazan i pristupačan konobar"
True,"Ambijet odlican,usluga obara,hrana je kako za ciji ukus al nama je bilo sve ukusno, piva je malo cudnog okusa tak da pazite😂"
True,"Uvijek izvrsna hrana koia je brzo na stolu. Ugodno osoblje i atmosfera, odlične cijene. Najbolja kiselo-ljuta juha u gradu, sve pohvale"
False,"Pokvarili su se, uzmem hranu preko Glova, porcije su malene a hrana dođe zagorena ili stara. Neću više naručivati."
True,"Ugodan kineski restoran! Hrana vrlo ukusna i nevjerojatno brzo servirana! Osoblje ljubazno, a Kinezi odlično govore hrvatski. Cijene umjerene!"
True,Jeli smo naš standardni izbor: pohana piletina u slatko kiselom umaku i tjestenina s 3 vrste mesa i bilo je odlično. Meni među dražim kineskim restoranima ⭐
True,"U odnosu na sve ostale kineske restorane u Zagrebu, definitivno najbolji. Hrana ukusna, cijene razumne, usluga skroz okej."
False,"Hrskava piletina s bambusom i kineskim gljivama nije bila vrijedna novaca. Umak je ok, piletina jako suha, jako malo 'hrskavog' umjesto da je pohana u nečemu kao da je obican suhi komad bijelog mesa , riža ko riža."
True,Hrana odlicna. Osoblje nasmijano i vedro. Preporuka :)
True,"Ugodna atmosfera, ukusna hrana te predivno osoblje!☺️"
True,Lijepi stari restoran sa vrhunskom hranom i terasom!
True,"Ugodno, ljubazno, brzo, usluzno osoblje. Odlican ambijent i izvrsna hrana."
True,Odličan mali obiteljski restoran. Pravo osvježenje.
True,"Ukusna teletina ispod peke, pristojne cijene i jako ljubazno osoblje, 👍 preporuka!"
False,Izdane krive naruđbe.Nisam dobio studentski popust.
False,"Kod svih burgera meso je manje više jednako,  samo što je razlika u začinima,salatama.Nije loše"
True,"Fino, nešto manji sendviči nego u McDonald's-u, al svaki restoran ima mane i prednosti."
False,Dobro mjesto za ručak ako vam se žuri. Malo djeluje poput menze.
True,"Jeli ste na svim predivnim mjestima Japana i Mediterana, a opet slinite na Kinga. Je li to normalno ponašanje. Aaah, burger King!"
False,Sasvim ispod prosječno. Toliko je ulja na tanjuru da me čudi da mi Amerikanci nisu napali večeru. Radije nastavite šetat do Dafine iza ugla.
True,Ukusno i povoljno. Sve sto i očekujem od kineskog restorana.
True,"Odlicna hrana, divna usluga i velike porcije. Pohani sladoled je prefin, a svinjetina s povrcem se topi u ustima."
True,"U Tian Tan već godinama idemo redovito, a posebno za obilježiti neke važnije datume u godini. Hrana je uvijek na nivou-kvalitetna, ukusna te uživamo i u ugodnom ambijentu. Sve preporuke"
True,"Odlična hrana, velik izbor i obilne porcije. Cijene pristupačne."
True,"Brzo i ljubazno osoblje.Hrana ukusna i obilna, usluga na nivou."
False,"Dolazio sam ovdje samo kao dostavljač, i oni su zbog toga izračunali da me imaju pravo ponižavati. Ljuti su na Bolt i ostale jer im uzimaju postotak od zarade, ali ni ja ni ostali nemamo veze s tim, radimo da zaradimo. Ali njima je to dovoljno da po nama pljuju. Zaboravljaju jedino da su od toga otvorili nekoliko novih restorana u Zagrebu. Kao netko tko uvijek traži nove restorane i voli izići s prijateljima i zdrobiti 1000 ili više kuna na večeru i piće, odlučio sam da se to u Batak Grillu neće dogoditi. Na kraju ja uvijek pobjedim."
False,"Dns smo naručili 3 i zadnji put. Ocito je osoba koja vama kuha (jer ista nije zaslužila zvanje kuhar) je pobrkala loncice dns, jer da mi se jelo sirovo meso, narucila bi biftek, a ne svinjski lungic. Takoder posebno veliko hvala na dodatnom keratinu u krumpirima sa spekom i sirom (pod time mislim na dugu plavu dlaku). Nemam sto puno za dodati, osim da u novoj godini vam zelim da se i u poslovnom i u privatnom zivotu susrecete samo s isto toliko nesposobnim i nekvalitetnim ljudima i firmama kao što ste to vi"
True,"Izuzetno profesionalno i ljubazno osoblje, posebne pohvale konobaru gospodinu Slavku i gospodinu Huljevu. Hrana je bila izvrsna i atmosfera je bila savršena."
True,"Ćevapi, lepinjice... Ne moram više pričati. Savršeno"
True,"Sva hrana je dobra. Baš sva. Jeo sam sve vrste mesnih jela, priloga, burgera... Danas sam jeo dupli burger i bio je brutalan. Dva komada mesa taman debljine pa su bili savršeno pečeni, jako dobar sir, izvrsno pecivo i svježi sastojci što se salate tiče. Pomfri je bio solidan ali uz burger je ostao neprimjećen. Velika petica od velikog ljubitelja burgera."
True,Ovaj lokal je prava čarolija. Zaista jedan od rijetkih koji pruža kulinarsko i ambijetalno iskustvo s nenadmašivom uslugom u isto vrijeme. Svakako bismo se voljeli zahvaliti mladom gospodinu Borni koji nas je posluživao i dao zaista sve od sebe da nam tu posebnu večer učini nezaboravnom. Njegovo poznavanje specijaliteta i vina te način prezentacije ovo nam je iskustvo učinilo nezaboravnim. Vrlo brzo dolazimo ponovno i tražimo Bornu 😊.This place is a real magic. Truly one of the few that provides a culinary and ambient experience with unbeatable service at the same time. We would certainly like to thank the young Mr. Borna who served us and really did his best to make that special evening unforgettable. His knowledge of specialties and wines and the way of presentation made this experience unforgettable. We are coming again very soon and looking for Borna. 😊
True,"Užitak u hrani i ambijentu gosp. Mario koji je bio zadužen za naš stol, podigao je na viši level!"
True,"Jako ukusna i kvalitetna hrana,  cijene malo više, ali prihvatljive. Konobari uslužni, ali malo previše obilaze goste pa se teško opustiti i uživati."
True,"Lijep i neobičan ambijent. Vrlo profesionalan i ljubazan pristup osoblja i ukusna hrana. Odličan tartarski biftek, jako ukusan sushi i originalan desert na osnovi jabuke s preljevom od vanilije. Dobra ponuda vina. Nešto više su cijene."
True,"Lijepo uređen ambijent, fina hrana, odličan  izbor glazbe vikedom, ljubazno osoblje, najfiniji deserti. Preporuka za sve ljubitelje stakeova."
True,"Hrana savrsena,samo u jelovniku sve vise ribe i morskih delicija,Izabrali ovaj restoran radii imena steakhouse,radi mesa i delicija od inih.Izabrali nesto mada moglo bi biti i vise,aliiiOsoblje pre ljubazno...Ugodjaj ,pa i ne znam bili smo izolirani u jednoj prostoriji od cijeloga restorana ,malo cudan osjecaj ,,kao karantena,ali sve u svemu ovo sto smo jeli jakooo fino."
True,Ponekad šutnja govori više od riječi. Svaka čast na svemu sve pohvale.
True,Sve je bilo super.Pohvala Josipu koji je sve odradio na najvisem nivou
True,"Otišao na preporuku i malo je reći, ostao oduševljen! Sushi fenomenalan, a posebne pohvale idu krupnijem konobaru s naočalama, profesionalnost na zavidnoj razini + smisao za humor 10/10. Definitivno se ponovno vidimo!"
True,"Prvo od samog ulaska veoma ugodno, ambijent je topp, osoblje jako uslužno i profesionalno. Juha od poriluka jako ukusna i fina nakon koje sam imao Steak koji je bio sočan i izvrsno pečen. Uz to prženi batat i umak od zelenog papra koji su također bili odlični. Velika ponuda aperitiva i vina.Deserti izgledom i okusom top. Sve u svemu 10/10"
True,"Takvo jelo jos nigdje nisam probao, osoblje je odlično te lijepo i razgovjetno daje savjete na ukusnu hranu i prikladno piće. Atmosfera je bila sjajna i unatoć gužvi dobili smo hranu relativno brzo!"
False,"Dosli smo na rucak proslaviti moj rodjendan. Bila je napravljena rezervacija dan prije. Po dolasku nisu znali za koji stol nas smjestiti (bez obzira na rezervaciju) pa su nas smjestili za stol u prizemlju, na kraju lokala. Nakon sto smo se smjestili, nakon par minuta, obavijestili su nas da ipak ne mozemo sjediti za tim stolom i premjestili nas za stol na galeriji. Mi smo imali rezerviran stol u prizemlju na sredini restorana. Po odlasku smo primjetili da nam je iz prostora restorana otudjen kisobran, sentimentalne vrijednosti i poprilicno skup (patentiran, nagrade za dizajn). Bez obzira sto kamere pokrivaju lokal, nisu se potrudili vidjeti sto se dogodilo s kisobranom. Uzeli su moj broj i obecali javiti. Ni tri tjedna nakon toga se nisu javili, ispricali, niti se potrudili na neki drugi nacin nadoknaditi kradju koja se dogodila unutar njihovog prostora. Navedeno smatram jako neprofesionalnim! Izmedju ostalog, da smo sjedili na mjestu gdje smo imali rezerviran stol, mozda bi i sami primjetili da netko uzima nas kisobran. Cijena otudjenog kisobrana je preko 100$ i bio je poklon za posebnu prigodu."
True,Odlična hrana koju pripremaju još bolji kuhari a poslužuju super konobari. Sve je za pohvalu i jedan od boljih restorana u Zagrebu s ponudom ukusnih jela koja su za svako nepce koje želi probati nešto novo i zanimljivo.
True,"Svakako najljepše iskustvo u restoranu do sada. Sve od interijera, osoblja, hrane pa do najsitnijih detalja je bilo perfektno. Probali smo skoro sva predjela, sva glavna jela i sve priloge. Nažalost nisu imali dumplingse, a baš smo im se veselili.Tacosi s kozicama su perfektni. Sva jela su specijalno dekorirana i pripremana i jednostavno perfektna.Sirovi losos, sirove kozice, sporo kuhana hobotnica, rib eye, dry age rib eye, beefsteak, tenderloin, kozice sa žara, pečena janjetina itd. Sve je bilo izvrsno. Najviše me iznenadio pečeni janjeći file koji je bio najbolji komad janjetine koji sam u životu jeo. Komadi steaka su bili nešto žilaviji no svi su bili fini. Sva preporučena vina su bila perfektna. Od steakova preporučujem Rib eye od 350g i Beefsteak. Nezaboravno iskustvo.Što se cijene tiče podosta su skupi, no opravdano, jer ovakvu uslugu i hranu nećete dobiti svugdje."
True,"Vrunski doživljaj, od izvrsnog konobara Martina koji nas je fino ugostio i dao odlične sugestije pri odabiru hrane pa do iznimno dobro izvedenog menija i vrhunskog deserta. Stvarno doživljaj za poželjet"
False,Pomfrit skoro pa hladan. Zagrebački nedovoljno pečen dio je bio sirov. Ćevapi isto  nisu bili najtopliji. Jedino na cijeni nisu štedili. Mogli bi malo pustiti grijanje u manju salu. Da nije sve crno salata je bila odlično začinjena i lepinja je fina
True,"Ovdje ćete ukusno pojesti i jako malo platiti, a imat ćete osjećaj kao da ste u restoranu više kategorije nego što to doista jest. Dakle, ova roštiljarna će se najviše svidjeti vašoj lisnici!"
True,"Prefina hrana,ljubazno osoblje i ugodan ambijent:)"
True,Uvijek vrlo uslužni i ljubazni. Hrana izvrsna kao i razne mogućnosti odabira
True,Sa hranom prezadovoljni. Kao dugogodišnji samostalni ugostitelj moram pohvaliti konobara Mišela jer nakon dugo vremena napokon netko tko je profesionalan i ljubazan a pri tome nenametljiv sve pohvale vidimo opet definitvno.
True,"Odlična usluga,odlična hrana,cijene vrlo pristupačne."
True,"Prefine delicije s rostillja,upakirane s odlicnom salatom!"
True,Ukusna hrana ljubazno osoblje sve preporuke.P.s.lako je za pronac te nac mje ni parkirno mjesto problem pronaci :)
False,Lijepo uređeno mjesto s dječjim igralištem idealno je za obiteljska druženja. Vikendom gužva.
True,"Prekrasan ambient, divni konobari, fina hrana.Livada s parkićem za djecu."
False,"Ugodan ambijent, ljubazno osoblje, još malo neuigrana ekipa za organizirani boravak djece."
True,Jako lijep restoran i vrlo ukusna hrana preporučam svima
True,Jedno od boljih gospodarstava nadohvat ruke. Bilo bi zgodno da ove životinje stvarno prohodaju 😁
